filepath,status,reason,score,matched_groups,matched_group_count
"./PDF-files/Materialwissenschaft/2223_24.09.2023 Additive Fertigung _Technologie, Material, Design.pdf",scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1733_18.08.2023 Prozessorientierte Materialforschung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1171_19.07.2023 Materialwissenschaft und Werkstofftechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1143_18.07.2023 Chemie mit Materialwissenschaften.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1186_19.07.2023 EEIGM_École Européenne d'Ingénieurs en Génie des Matériaux.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1146_18.07.2023 Materialwissenschaft.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1207_19.07.2023 Physik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1178_19.07.2023 Bio-Materials Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1163_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/822_29.06.2023 Holztechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1152_18.07.2023 Materialwissenschaften.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1200_19.07.2023 Materials Science and Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1184_19.07.2023 Computational Engineering Science.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1169_19.07.2023 Materialwissenschaft und Werkstofftechnik_Materials Science and Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1183_19.07.2023 Chemie und Nachhaltige Prozesse.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1138_18.07.2023 Angewandte Materialwissenschaften.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1211_19.07.2023 Produktionstechnik - Maschinenbau und Verfahrenstechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1170_19.07.2023 Materialwissenschaft und Werkstofftechnologie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1150_18.07.2023 Materialwissenschaft.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/823_29.06.2023 Holztechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1159_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1191_19.07.2023 Leder- und Textiltechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1151_18.07.2023 Materialwissenschaften.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Materialwissenschaft/1164_18.07.2023 Materialwissenschaft und Werkstofftechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/867_05.07.2023 Mathematical Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/565_13.06.2023 Digitale Technologien.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/1322_25.07.2023 Ingenieurinformatik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/2029_14.09.2023 Informatik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/2372_27.07.2024 Artificial Intelligence and Machine Learning.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/1198_19.07.2023 Materialinformatik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/1318_25.07.2023 Informatik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/1323_25.07.2023 Ingenieurinformatik.PDF,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/1317_25.07.2023 Informatik__.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/1334_26.07.2023 Software Engineering for Embedded Systems.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/866_05.07.2023 Mathematical Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/1937_31.08.2023 Automatisierungstechnik und Produktionsinformatik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/865_05.07.2023 Mechanical Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/1338_26.07.2023 Wirtschaftsinformatik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/2035_14.09.2023 Ingenieurinformatik Maschinenbau.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/2373_29.07.2024 Ingenieurinformatik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/2034_14.09.2023 Ingenieurinformatik Maschinenbau.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Informatik/1333_26.07.2023 Software Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Projektingenieurwesen/2341_29.09.2023 Internationales Projektingenierwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Projektingenieurwesen/1228_20.07.2023 Projektingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1090_14.07.2023 Architektur.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1110_17.07.2023 Raumplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1089_14.07.2023 Umweltmanagement und Stadtplanung in Ballungsräumen_UMSB.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1122_17.07.2023 Stadt- und Regionalplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1095_14.07.2023 Baukulturerbe.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1111_17.07.2023 Raumplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1083_14.07.2023 Stadtplanung.pdf,scanned,,0.8,assessment;content;credits_workload;modul_title,4
./PDF-files/Stadtplanung/1091_14.07.2023 Architektur.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1085_14.07.2023 Stadtplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1073_14.07.2023 Architektur und Stadtplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1113_17.07.2023 Real Estate Management.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1079_14.07.2023 Stadtplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1100_14.07.2023 Immobilientechnik und Immobilienwirtschaft.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1108_17.07.2023 Mobilitätsmanagement.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1117_17.07.2023 Stadt- und Raumplanung_Fundamente.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1074_14.07.2023 Architektur und Stadtplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1075_14.07.2023 Städtebau und Stadtplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1130_17.07.2023 Urbanistik.pdf,scanned,,0.8,assessment;content;credits_workload;modul_title,4
./PDF-files/Stadtplanung/1135_17.07.2023 Verkehrssystemmanagement.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1094_14.07.2023 Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/921_06.07.2023 Urbane Zukunft.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1127_17.07.2023 Urban Design Stadt - Land - Entwerfen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1116_17.07.2023 Stadtökologie_Urban Ecosystem Sciences.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1086_14.07.2023 Stadtplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1097_14.07.2023 Energieeffizientes Planen und Bauen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1121_17.07.2023 Stadt- und Regionalmanagement.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1123_17.07.2023 Stadt- und Regionalplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1131_17.07.2023 Urban Management.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1136_17.07.2023 Wirtschaftsingenieurwesen_Bauingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1096_14.07.2023 Civic Design  Architektur mit Schwerpunkt Städtebau.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1129_17.07.2023 Urbanistik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1109_17.07.2023 Planung und Partizipation.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1101_14.07.2023 Immobilientechnik und Immobilienwirtschaft.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1115_17.07.2023 Smart City Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1077_14.07.2023 Stadtplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1088_14.07.2023_Umweltmanagement und Stadtplanung in Ballungsräumen berufsbegleitend.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1078_14.07.2023 Stadtplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1084_14.07.2023 Stadtplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1099_14.07.2023 Geographie.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1098_14.07.2023 European Urban Studies.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1114_17.07.2023 Regionalwissenschaft Regionalplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Stadtplanung/1076_14.07.2023 Stadtplanung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1287_24.07.2023 Systems Engineering.pdf,scanned,,0.8,content;credits_workload;learning_outcomes;modul_title,4
./PDF-files/Systems Engineering/1273_24.07.2023 Robotic Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1296_24.07.2023 Systems Engineering for Micro-Electro-Mechanical Systems or Biomedical Micro Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1267_21.07.2023 Mechatronik_Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1239_21.07.2023 Automotive Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1331_26.07.2023 Renewable Energy Systems - Environmental and Process Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1304_25.07.2023 Computer Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1414_28.07.2023 Energy Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1133_17.07.2023 Verkehrsingenieurwesen.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/2132_19.09.2023 Systemtechnik und Technische Kybernetik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/560_13.06.2023 Business and Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1283_24.07.2023 Systems Engineering.pdf,scanned,,0.8,assessment;content;credits_workload;modul_title,4
./PDF-files/Systems Engineering/1289_24.07.2023 Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1302_25.07.2023 Bachelor Plus MINT.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1268_21.07.2023 Medical Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/2131_19.09.2023 Systemtechnik.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1281_24.07.2023 Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1332_26.07.2023 Scientific Instrumentation.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1262_21.07.2023 Intelligent Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1307_25.07.2023 Digital Product Design and Development _Internet der Dinge.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/573_14.06.2023 Produkt- und Systementwicklung.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1298_24.07.2023 Systems Engineering und Management.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1310_25.07.2023 Electronics Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1290_24.07.2023 Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
./PDF-files/Systems Engineering/1257_21.07.2023 Energy Systems Engineering.pdf,scanned,,1.0,assessment;content;credits_workload;learning_outcomes;modul_title,5
